-0.005000,-0.005000,0.000000
0.005000,-0.005000,1.000000
0.015000,-0.005000,1.000000
0.025000,-0.005000,1.000000
0.035000,-0.005000,1.000000
0.045000,-0.005000,1.000000
0.055000,-0.005000,1.000000
0.065000,-0.005000,1.000000
0.075000,-0.005000,1.000000
0.085000,-0.005000,1.000000
0.095000,-0.005000,1.000000
0.105000,-0.005000,1.000000
0.115000,-0.005000,1.000000
0.125000,-0.005000,1.000000
0.135000,-0.005000,1.000000
0.145000,-0.005000,1.000000
0.155000,-0.005000,1.000000
0.165000,-0.005000,1.000000
0.175000,-0.005000,1.000000
0.185000,-0.005000,1.000000
0.195000,-0.005000,1.000000
0.205000,-0.005000,1.000000
0.215000,-0.005000,1.000000
0.225000,-0.005000,1.000000
0.235000,-0.005000,1.000000
0.245000,-0.005000,1.000000
0.255000,-0.005000,1.000000
0.265000,-0.005000,1.000000
0.275000,-0.005000,1.000000
0.285000,-0.005000,1.000000
0.295000,-0.005000,1.000000
0.305000,-0.005000,1.000000
0.315000,-0.005000,1.000000
0.325000,-0.005000,1.000000
0.335000,-0.005000,1.000000
0.345000,-0.005000,1.000000
0.355000,-0.005000,1.000000
0.365000,-0.005000,1.000000
0.375000,-0.005000,1.000000
0.385000,-0.005000,1.000000
0.395000,-0.005000,1.000000
0.405000,-0.005000,1.000000
0.415000,-0.005000,1.000000
0.425000,-0.005000,1.000000
0.435000,-0.005000,1.000000
0.445000,-0.005000,1.000000
0.455000,-0.005000,1.000000
0.465000,-0.005000,1.000000
0.475000,-0.005000,1.000000
0.485000,-0.005000,1.000000
0.495000,-0.005000,1.000000
0.505000,-0.005000,1.000000
0.515000,-0.005000,1.000000
0.525000,-0.005000,1.000000
0.535000,-0.005000,1.000000
0.545000,-0.005000,1.000000
0.555000,-0.005000,1.000000
0.565000,-0.005000,1.000000
0.575000,-0.005000,1.000000
0.585000,-0.005000,1.000000
0.595000,-0.005000,1.000000
0.605000,-0.005000,1.000000
0.615000,-0.005000,1.000000
0.625000,-0.005000,1.000000
0.635000,-0.005000,1.000000
0.645000,-0.005000,1.000000
0.655000,-0.005000,1.000000
0.665000,-0.005000,1.000000
0.675000,-0.005000,1.000000
0.685000,-0.005000,1.000000
0.695000,-0.005000,1.000000
0.705000,-0.005000,1.000000
0.715000,-0.005000,1.000000
0.725000,-0.005000,1.000000
0.735000,-0.005000,1.000000
0.745000,-0.005000,1.000000
0.755000,-0.005000,1.000000
0.765000,-0.005000,1.000000
0.775000,-0.005000,1.000000
0.785000,-0.005000,1.000000
0.795000,-0.005000,1.000000
0.805000,-0.005000,1.000000
0.815000,-0.005000,1.000000
0.825000,-0.005000,1.000000
0.835000,-0.005000,1.000000
0.845000,-0.005000,1.000000
0.855000,-0.005000,1.000000
0.865000,-0.005000,1.000000
0.875000,-0.005000,1.000000
0.885000,-0.005000,1.000000
0.895000,-0.005000,1.000000
0.905000,-0.005000,1.000000
0.915000,-0.005000,1.000000
0.925000,-0.005000,1.000000
0.935000,-0.005000,1.000000
0.945000,-0.005000,1.000000
0.955000,-0.005000,1.000000
0.965000,-0.005000,1.000000
0.975000,-0.005000,1.000000
0.985000,-0.005000,1.000000
0.995000,-0.005000,1.000000
1.005000,-0.005000,0.000000
-0.005000,0.005000,90252780865532.875000
0.005000,0.005000,90252780865532.859375
0.015000,0.005000,-195167836518014.281250
0.025000,0.005000,174649337376794.656250
0.035000,0.005000,-101176006134799.968750
0.045000,0.005000,40805856253610.148438
0.055000,0.005000,-13531798488146.064453
0.065000,0.005000,2070272733862.162598
0.075000,0.005000,-1660299009291.069092
0.085000,0.005000,-1197350891858.739258
0.095000,0.005000,-1455974308355.674561
0.105000,0.005000,-1619894202861.718994
0.115000,0.005000,-1796637231363.074463
0.125000,0.005000,-1975189091747.501465
0.135000,0.005000,-2156475613865.851318
0.145000,0.005000,-2340510936229.467773
0.155000,0.005000,-2527357063068.472656
0.165000,0.005000,-2717074309499.350098
0.175000,0.005000,-2909722617995.368652
0.185000,0.005000,-3105361524649.856934
0.195000,0.005000,-3304050117833.645996
0.205000,0.005000,-3505847018754.661133
0.215000,0.005000,-3710810330529.829590
0.225000,0.005000,-3918997628480.474121
0.235000,0.005000,-4130465905929.455566
0.245000,0.005000,-4345271566756.711426
0.255000,0.005000,-4563470376763.162109
0.265000,0.005000,-4785117450328.730469
0.275000,0.005000,-5010267212730.211914
0.285000,0.005000,-5238973380866.051758
0.295000,0.005000,-5471288932317.299805
0.305000,0.005000,-5707266085374.117188
0.315000,0.005000,-5946956273283.241211
0.325000,0.005000,-6190410120573.665039
0.335000,0.005000,-6437677427655.022461
0.345000,0.005000,-6688807141535.297852
0.355000,0.005000,-6943847346169.035156
0.365000,0.005000,-7202845238681.235352
0.375000,0.005000,-7465847112697.118164
0.385000,0.005000,-7732898348956.446289
0.395000,0.005000,-8004043390432.775391
0.405000,0.005000,-8279325742030.869141
0.415000,0.005000,-8558787945732.011719
0.425000,0.005000,-8842471582203.023438
0.435000,0.005000,-9130417250658.371094
0.445000,0.005000,-9422664570388.492188
0.455000,0.005000,-9719252165481.830078
0.465000,0.005000,-10020217667240.781250
0.475000,0.005000,-10325597703059.753906
0.485000,0.005000,-10635427899551.708984
0.495000,0.005000,-10949742876510.312500
0.505000,0.005000,-11268576249789.201172
0.515000,0.005000,-11591960631862.232422
0.525000,0.005000,-11919927631118.011719
0.535000,0.005000,-12252507864364.765625
0.545000,0.005000,-12589730948035.089844
0.555000,0.005000,-12931625521893.537109
0.565000,0.005000,-13278219240351.400391
0.575000,0.005000,-13629538794263.820312
0.585000,0.005000,-13985609914514.238281
0.595000,0.005000,-14346457385272.806641
0.605000,0.005000,-14712105060522.802734
0.615000,0.005000,-15082575870869.023438
0.625000,0.005000,-15457891851110.947266
0.635000,0.005000,-15838074141466.882812
0.645000,0.005000,-16223143024841.177734
0.655000,0.005000,-16613117925689.882812
0.665000,0.005000,-17008017451127.679688
0.675000,0.005000,-17407859395274.781250
0.685000,0.005000,-17812660774722.875000
0.695000,0.005000,-18222437848848.261719
0.705000,0.005000,-18637206138852.000000
0.715000,0.005000,-19056980471825.187500
0.725000,0.005000,-19481774983081.171875
0.735000,0.005000,-19911603172860.312500
0.745000,0.005000,-20346477912368.027344
0.755000,0.005000,-20786411490806.312500
0.765000,0.005000,-21231415639649.894531
0.775000,0.005000,-21681501567125.941406
0.785000,0.005000,-22136679995011.914062
0.795000,0.005000,-22596961186795.375000
0.805000,0.005000,-23062354995165.972656
0.815000,0.005000,-23532870881096.671875
0.825000,0.005000,-24008517974998.937500
0.835000,0.005000,-24489305086255.324219
0.845000,0.005000,-24975240774960.562500
0.855000,0.005000,-25466333357360.640625
0.865000,0.005000,-25962590979730.800781
0.875000,0.005000,-26464022793214.925781
0.885000,0.005000,-26970594182905.558594
0.895000,0.005000,-27483142577825.500000
0.905000,0.005000,-27990395793859.691406
0.915000,0.005000,-28608789808267.390625
0.925000,0.005000,-28397287491769.945312
0.935000,0.005000,-33377622934366.898438
0.945000,0.005000,-12977867460484.611328
0.955000,0.005000,-89905041923616.031250
0.965000,0.005000,121568388170679.234375
0.975000,0.005000,-311811772981236.812500
0.985000,0.005000,294435457998808.250000
0.995000,0.005000,-189200631045400.125000
1.005000,0.005000,-189200631045400.125000
-0.005000,0.015000,-114350585483848.375000
0.005000,0.015000,-114350585483848.390625
0.015000,0.015000,242726938375227.031250
0.025000,0.015000,-210018460777342.218750
0.035000,0.015000,116232851119734.609375
0.045000,0.015000,-43381515316122.343750
0.055000,0.015000,13691195671442.654297
0.065000,0.015000,-1010965302071.858643
0.075000,0.015000,2183139746472.289551
0.085000,0.015000,2047933610277.215332
0.095000,0.015000,2364042896597.257324
0.105000,0.015000,2645732607132.654297
0.115000,0.015000,2932663669989.314453
0.125000,0.015000,3224059488909.343750
0.135000,0.015000,3519786712608.681152
0.145000,0.015000,3819973730295.545410
0.155000,0.015000,4124716870842.418457
0.165000,0.015000,4434113272045.613281
0.175000,0.015000,4748259478683.359375
0.185000,0.015000,5067251392714.933594
0.195000,0.015000,5391184202343.238281
0.205000,0.015000,5720152356035.940430
0.215000,0.015000,6054249476021.502930
0.225000,0.015000,6393568347154.239258
0.235000,0.015000,6738200827182.036133
0.245000,0.015000,7088237836088.425781
0.255000,0.015000,7443769278702.095703
0.265000,0.015000,7804884022115.963867
0.275000,0.015000,8171669836567.242188
0.285000,0.015000,8544213364097.278320
0.295000,0.015000,8922600069261.023438
0.305000,0.015000,9306914206609.500000
0.315000,0.015000,9697238781068.417969
0.325000,0.015000,10093655507786.828125
0.335000,0.015000,10496244789655.539062
0.345000,0.015000,10905085669720.369141
0.355000,0.015000,11320255814505.804688
0.365000,0.015000,11741831479176.376953
0.375000,0.015000,12169887476788.658203
0.385000,0.015000,12604497167276.593750
0.395000,0.015000,13045732414615.519531
0.405000,0.015000,13493663588626.935547
0.415000,0.015000,13948359523256.919922
0.425000,0.015000,14409887521686.832031
0.435000,0.015000,14878313320931.427734
0.445000,0.015000,15353701098062.091797
0.455000,0.015000,15836113442296.320312
0.465000,0.015000,16325611361679.324219
0.475000,0.015000,16822254263603.964844
0.485000,0.015000,17326099960749.710938
0.495000,0.015000,17837204661467.441406
0.505000,0.015000,18355622973417.402344
0.515000,0.015000,18881407906990.289062
0.525000,0.015000,19414610870520.785156
0.535000,0.015000,19955281694590.378906
0.545000,0.015000,20503468614606.000000
0.555000,0.015000,21059218310504.281250
0.565000,0.015000,21622575893232.203125
0.575000,0.015000,22193584937935.937500
0.585000,0.015000,22772287492420.609375
0.595000,0.015000,23358724095377.269531
0.605000,0.015000,23952933806403.886719
0.615000,0.015000,24554954213125.945312
0.625000,0.015000,25164821479559.582031
0.635000,0.015000,25782570344115.437500
0.645000,0.015000,26408234182891.226562
0.655000,0.015000,27041845005390.371094
0.665000,0.015000,27683433521555.468750
0.675000,0.015000,28333029149569.093750
0.685000,0.015000,28990660069905.042969
0.695000,0.015000,29656353262555.566406
0.705000,0.015000,30330134532267.566406
0.715000,0.015000,31012028583750.828125
0.725000,0.015000,31702059023105.253906
0.735000,0.015000,32400248448543.097656
0.745000,0.015000,33106618462230.144531
0.755000,0.015000,33821189742933.109375
0.765000,0.015000,34543982087613.566406
0.775000,0.015000,35275014464229.093750
0.785000,0.015000,36014305073795.203125
0.795000,0.015000,36761871391427.476562
0.805000,0.015000,37517730247946.617188
0.815000,0.015000,38281897853931.234375
0.825000,0.015000,39054389905233.718750
0.835000,0.015000,39835221590477.078125
0.845000,0.015000,40624407713432.484375
0.855000,0.015000,41421962696077.031250
0.865000,0.015000,42227900700290.929688
0.875000,0.015000,43042234466578.289062
0.885000,0.015000,43865005160660.601562
0.895000,0.015000,44696016675034.539062
0.905000,0.015000,45534105597343.867188
0.915000,0.015000,46425641827528.195312
0.925000,0.015000,46781411607977.250000
0.935000,0.015000,51415292671504.109375
0.945000,0.015000,31857224742629.437500
0.955000,0.015000,114799371953501.531250
0.965000,0.015000,-128213368268228.906250
0.975000,0.015000,395821326245571.437500
0.985000,0.015000,-362701598631386.625000
0.995000,0.015000,256246928361192.000000
1.005000,0.015000,256246928361192.000000
-0.005000,0.025000,83155004343770.000000
0.005000,0.025000,83155004343769.984375
0.015000,0.025000,-171462740999061.250000
0.025000,0.025000,141044331408993.843750
0.035000,0.025000,-73356525877148.953125
0.045000,0.025000,24445650457046.460938
0.055000,0.025000,-7746091407933.500000
0.065000,0.025000,-486996536531.582336
0.075000,0.025000,-2081814298168.710693
0.085000,0.025000,-2206364153746.706055
0.095000,0.025000,-2521575070484.346680
0.105000,0.025000,-2821008579956.113770
0.115000,0.025000,-3127184841584.319336
0.125000,0.025000,-3437554679724.787598
0.135000,0.025000,-3752550855423.586426
0.145000,0.025000,-4072245243610.254883
0.155000,0.025000,-4396740996791.005371
0.165000,0.025000,-4726139360301.920898
0.175000,0.025000,-5060540973444.494141
0.185000,0.025000,-5400045827313.449219
0.195000,0.025000,-5744753181236.485352
0.205000,0.025000,-6094761547085.429688
0.215000,0.025000,-6450168589474.641602
0.225000,0.025000,-6811071123393.083008
0.235000,0.025000,-7177565015586.870117
0.245000,0.025000,-7549745176228.453125
0.255000,0.025000,-7927705479688.899414
0.265000,0.025000,-8311538739229.547852
0.275000,0.025000,-8701336648177.425781
0.285000,0.025000,-9097189746338.521484
0.295000,0.025000,-9499187370532.847656
0.305000,0.025000,-9907417618681.386719
0.315000,0.025000,-10321967313278.132812
0.325000,0.025000,-10742921954911.828125
0.335000,0.025000,-11170365703222.333984
0.345000,0.025000,-11604381327102.988281
0.355000,0.025000,-12045050184196.574219
0.365000,0.025000,-12492452192023.302734
0.375000,0.025000,-12946665787854.720703
0.385000,0.025000,-13407767925321.396484
0.395000,0.025000,-13875834024459.322266
0.405000,0.025000,-14350937977752.873047
0.415000,0.025000,-14833152103718.642578
0.425000,0.025000,-15322547156582.984375
0.435000,0.025000,-15819192284274.656250
0.445000,0.025000,-16323155041382.132812
0.455000,0.025000,-16834501354421.830078
0.465000,0.025000,-17353295533599.431641
0.475000,0.025000,-17879600249819.457031
0.485000,0.025000,-18413476542269.191406
0.495000,0.025000,-18954983809215.796875
0.505000,0.025000,-19504179808819.578125
0.515000,0.025000,-20061120668808.625000
0.525000,0.025000,-20625860873374.804688
0.535000,0.025000,-21198453297105.871094
0.545000,0.025000,-21778949180411.789062
0.555000,0.025000,-22367398173845.542969
0.565000,0.025000,-22963848324716.304688
0.575000,0.025000,-23568346108479.687500
0.585000,0.025000,-24180936442092.988281
0.595000,0.025000,-24801662697546.890625
0.605000,0.025000,-25430566739447.207031
0.615000,0.025000,-26067688924955.863281
0.625000,0.025000,-26713068162233.820312
0.635000,0.025000,-27366741900099.003906
0.645000,0.025000,-28028746200982.398438
0.655000,0.025000,-28699115731301.273438
0.665000,0.025000,-29377883832881.261719
0.675000,0.025000,-30065082533333.660156
0.685000,0.025000,-30760742595355.347656
0.695000,0.025000,-31464893565429.644531
0.705000,0.025000,-32177563788824.738281
0.715000,0.025000,-32898780496652.679688
0.725000,0.025000,-33628569802545.718750
0.735000,0.025000,-34366956796592.671875
0.745000,0.025000,-35113965561062.300781
0.755000,0.025000,-35869619240790.234375
0.765000,0.025000,-36633940091312.476562
0.775000,0.025000,-37406949527925.164062
0.785000,0.025000,-38188668197268.976562
0.795000,0.025000,-38979116009814.882812
0.805000,0.025000,-39778312237268.187500
0.815000,0.025000,-40586275521926.843750
0.825000,0.025000,-41403024003376.906250
0.835000,0.025000,-42228575308154.320312
0.845000,0.025000,-43062946693045.921875
0.855000,0.025000,-43906155035420.796875
0.865000,0.025000,-44758216966808.562500
0.875000,0.025000,-45619150089623.015625
0.885000,0.025000,-46488942874911.882812
0.895000,0.025000,-47367923258061.734375
0.905000,0.025000,-48253488507856.921875
0.915000,0.025000,-49169745908475.242188
0.925000,0.025000,-49872513401983.156250
0.935000,0.025000,-52483765649605.976562
0.945000,0.025000,-42934499600022.343750
0.955000,0.025000,-90946701461564.828125
0.965000,0.025000,61301422315738.007812
0.975000,0.025000,-292090442408553.375000
0.985000,0.025000,245776524299533.531250
